-0.013654795669091845	-0.49061859956358717	1.0
-1.2945705385448163	-1.3979018553602849	0.0
0.0070422161839182535	0.7421712163259643	1.0
1.2799522888969619	1.176375637553924	2.0
-0.4921103440991124	-0.07490637946683443	1.0
-1.1743781075261435	-1.0316451768803434	0.0
0.46260627623925477	-0.2978053027300297	1.0
1.217490878238145	1.0095986003228106	2.0
-1.1121955335342202	-1.411816179150761	0.0
1.1840960784083991	1.1161902851761918	2.0
0.2758185612810584	-0.011618905593387968	1.0
0.12358323832314341	-0.7245238632481215	1.0
-1.0988587744238583	-1.322474963170419	0.0
-0.46277126323273093	0.5927000784049603	1.0
-1.1876053163158462	-1.3554009450807325	0.0
-1.4507889753532404	-1.2123138424280129	0.0
1.2079354325804728	1.0288739300742298	2.0
1.196232149234704	0.9923541520355348	2.0
-0.10666564838177728	0.015824752588284315	1.0
-0.8860581281400354	-1.2149201900000142	0.0
1.082617970689527	1.2048344464671887	2.0
1.017954136944178	1.0293195693729071	2.0
-0.9983539613393274	-1.4334408084710153	0.0
1.1401540326449766	1.1207832136262916	2.0
0.3719610587194813	0.39039024687237783	1.0
1.1496210881691153	0.9259677304356173	2.0
1.1854090621934517	1.1067756257341488	2.0
-1.0596096780814652	-1.1204466828331316	0.0
1.1550814315467024	1.1290617448189244	2.0
1.0745711844105132	1.085112381705885	2.0
1.1261056731869672	0.9662304185365331	2.0
-1.2616447756223557	-1.4401193549442672	0.0
1.2099754137874397	1.174357658161863	2.0
-1.1568128158186937	-1.16958150529161	0.0
-1.179375146844427	-1.1081725582640467	0.0
-1.2268153612038388	-1.3502607454383626	0.0
1.0319898844090258	1.2171497898182677	2.0
-0.33947608652038586	0.19258246104413684	1.0
-1.138429254536002	-1.2222961793659732	0.0
0.42869040081016146	-0.569090667644534	1.0
-1.0831311409468076	-1.2296773975839483	0.0
0.10550421057647719	0.4724776097251245	1.0
1.1382420624004597	1.0956296754580042	2.0
1.0598307379661869	1.1536971609613313	2.0
-1.0856599609109532	-1.2170062331248892	0.0
-1.351937594222142	-1.0820587827652377	0.0
1.1510829686620982	0.9383179754033456	2.0
0.4858549501571528	-0.2661237190696219	1.0
1.3092382285439996	1.0622888355686684	2.0
1.1836407878207589	1.12953845158854	2.0
1.2357405567230013	0.9851138780893639	2.0
1.2693569038219652	1.181184362518532	2.0
1.2725452694974988	0.9618325599931364	2.0
0.6237334259802041	-0.12329029612122344	1.0
0.0365353038597343	0.6982585657058755	1.0
0.22994470968446776	1.0838692984583274	1.0
1.156434987671116	1.0796297038490235	2.0
-1.2922474161068118	-1.482510218220837	0.0
0.0731845313544678	-0.49697949442502876	1.0
-0.2536766306023382	-0.7186085960827979	1.0
-1.3682352052315192	-1.3519869422137578	0.0
0.33532758143770847	1.0691931963245342	1.0
-0.026728756544492457	0.47683061764788476	1.0
-1.3001784649199226	-1.117444854868702	0.0
-0.20898728323928098	0.24760012326468886	1.0
-0.0729621635738136	0.6671438205784234	1.0
1.144721597988192	0.9270820171131735	2.0
0.5499520950021111	0.30520514553661066	1.0
-0.08898651815781693	0.3191652468764793	1.0
-1.192803638968764	-0.8778636746882617	0.0
-1.4013429434433318	-1.3607619183661184	0.0
-1.3783864731397366	-1.3183875526829902	0.0
-0.27546848755908787	-0.1351390435693128	1.0
0.5842064507800632	-0.3204612374164928	1.0
1.1585861661387162	0.9111085266155813	2.0
0.3909198612556718	0.8224929961900899	1.0
1.1567188838574438	1.218402989040289	2.0
-0.1586261350103091	0.27409424743672256	1.0
-1.1659276937768257	-1.394249743210817	0.0
-1.3506221314944342	-0.9369120119905212	0.0
-1.3260216224441552	-1.222602042513416	0.0
1.1425053798629392	1.0780341796861113	2.0
1.2613130562192767	0.9330443812402529	2.0
-1.3083575277829818	-1.18149819000495	0.0
-1.3667387791654444	-1.7091863686069704	0.0
-1.385835849791465	-1.3488444956815888	0.0
1.1655482838768907	1.0332438290209989	2.0
1.2371116512642821	0.9995312858384021	2.0
-1.2488126987186818	-1.3973361410527467	0.0
0.023099944357817356	0.4071487361095159	1.0
1.031349171833281	0.919206541686182	2.0
1.0545489045105836	1.0791001907945235	2.0
1.1769053559840374	1.034497346668064	2.0
-1.375541262197224	-1.1760936020184523	0.0
1.2306265933227438	1.0924435492966078	2.0
1.0688559083549805	1.1835767159551325	2.0
0.3044091371481032	0.18995737367857982	1.0
-1.4589403713725557	-1.1451701669689038	0.0
1.2232503337383813	0.9999884532296267	2.0
-1.282434356281974	-1.6573737730741862	0.0
-1.117183272846014	-1.5151037427077816	0.0
1.1726623423172646	1.1109107223050438	2.0
1.1421716150299195	0.9218922547337769	2.0
-1.3163180911713788	-1.5055355151452556	0.0
-1.3835462116746187	-0.9532285135524785	0.0
1.0559261704887073	0.9774555668820193	2.0
